id,model,fuel_percent,online,ignition,speed_mode,speed,signal_level,satellites,voltage,firmware_version,sim_operator,qr,status_group,alarms,updated,address,latitude,longitude,geozone,idle_time,calibration,company,imei_id,imei,iccid,color,roller,modification,created_at,hidden,summon_mode
1335,Экоскат Кашалот,92 %,Да,Нет,5️⃣,0 км/ч,🟢 52,🟢 22 sat,"52,572 V",SCO2-1.72,SIM,QR 1335,на линии,No,🟢 <5 min,,55.837298,37.271065,Красногорск | Изумрудные холмы,1 минута,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815025035,,897010287771904679,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1353,Экоскат Кашалот,65 %,Да,Нет,3️⃣,0 км/ч,🟢 52,🟢 27 sat,"49,951 V",SCO2-1.72,SIM,QR 1353,на линии,No,🟢 <5 min,,55.800873,37.349841,Красногорск | Мякинино парк,12 минут,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815025053,,897010287771907250,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1359,Экоскат Кашалот,69 %,Да,Нет,3️⃣,0 км/ч,🟢 52,🟢 26 sat,"50,390 V",SCO2-1.72,SIM,QR 1359,на линии,No,🟢 <5 min,,55.836785,37.272566,Красногорск | Изумрудные холмы,6 часов,42-53V,Красногорск [ИП Баранова Агент АО КШ],"1,01004E+15",,897010287662381110,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1385,Экоскат Кашалот,49 %,Да,Да,3️⃣,9 км/ч,🟢 78,🟢 13 sat,"47,718 V",SCO2-1.72,SIM,QR 1385,на линии,No,🟢 <5 min,,55.593858,37.766635,,17 минут,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815025085,,897010287771906021,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1440,Экоскат Кашалот,66 %,Да,Нет,3️⃣,0 км/ч,🟢 61,🟢 28 sat,"50,048 V",SCO2-1.72,SIM,QR 1440,на линии,No,🟢 <5 min,,55.814561,37.374106,Красногорск | Пойма,42 минуты,42-53V,Красногорск [ИП Баранова Агент АО КШ],"1,01004E+15",,897010287662383231,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1475,Экоскат Кашалот,72 %,Да,Нет,3️⃣,0 км/ч,🟢 58,🟢 25 sat,"50,821 V",SCO2-1.72,SIM,QR 1475,на линии,No,🟢 <5 min,,55.802761,37.349113,Красногорск | Мякинино парк,1 день,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815024475,,897010287662382704,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1480,Экоскат Кашалот,100 %,Да,Нет,3️⃣,90 км/ч,🟢 71,🟢 30 sat,"53,574 V",SCO2-1.72,SIM,QR 1480,на линии,No,🟢 <5 min,,55.803595,37.363405,,32 минуты,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815025218,,897010287662380377,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1593,Экоскат Кашалот,60 %,Да,Нет,5️⃣,79 км/ч,🟢 87,🔴 0 sat,"49,174 V",SCO2-1.72,SIM,QR 1593,на линии,No,🟢 <5 min,,56.023481,37.505108,,3 часа,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815024593,,897010287771904109,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1596,Экоскат Кашалот,71 %,Да,Нет,3️⃣,54 км/ч,🟢 61,🟢 32 sat,"50,679 V",SCO2-1.72,SIM,QR 1596,на линии,No,🟢 <5 min,,55.978496,37.421250,,42 минуты,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815024596,,897010287662382191,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1610,Экоскат Кашалот,70 %,Да,Нет,3️⃣,0 км/ч,🟡 32,🟢 24 sat,"50,531 V",SCO2-1.72,SIM,QR 1610,на линии,No,🟢 <5 min,,55.837665,37.271620,Красногорск | Изумрудные холмы,3 часа,42-53V,Красногорск [ИП Баранова Агент АО КШ],"1,01004E+15",,897010287771906294,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1657,Экоскат Кашалот,67 %,Да,Нет,3️⃣,54 км/ч,🟢 58,🟢 28 sat,"50,144 V",SCO2-1.72,SIM,QR 1657,на линии,No,🟢 <5 min,,55.980735,37.424455,,3 часа,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815024657,,897010287771905049,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1797,Экоскат Кашалот,97 %,Да,Нет,3️⃣,0 км/ч,🟢 68,🟢 20 sat,"52,990 V",SCO2-1.72,SIM,QR 1797,на линии,No,🟢 <5 min,,55.837695,37.271008,Красногорск | Изумрудные холмы,20 часов,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815024797,,8970199191018641211,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1917,Экоскат Кашалот,75 %,Да,Нет,3️⃣,0 км/ч,🟢 65,🟢 24 sat,"51,207 V",SCO2-1.72,SIM,QR 1917,на линии,No,🟢 <5 min,,55.785673,37.351201,,2 дня,42-53V,Красногорск [ИП Баранова Агент АО КШ],1010040815024917,,897010287771906492,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
